27158	7.888327	0.571968	3
22443	8.748176	0.181287	3
8297	3.558559	1.063914	2
47083	11.171137	1.690376	3
65772	6.694212	0.188890	1
15142	3.219878	1.514324	2
12556	1.717144	0.713855	2
33961	5.167975	0.627909	1
73424	10.286196	0.027425	1
9000	0.314665	1.439516	2
73094	11.971005	0.208006	1
46671	9.346950	1.320266	3
46590	9.385543	0.056861	3
14177	13.344271	0.694751	3
6152	0.274825	0.425535	2
75613	16.415395	0.432359	1
42653	9.905405	0.850744	3
12259	0.624890	1.114682	2
20556	8.833493	1.131649	3
39282	10.781403	0.213834	3
47181	10.602042	1.239756	3
0	1.116567	0.792173	2
59682	0.126933	0.847017	1
43354	2.082741	1.267909	1
14667	0.000000	1.678894	2
7896	5.087411	0.741191	2
40331	8.637337	1.236777	3
67766	10.486623	0.895433	1
9230	4.376648	1.422109	2
34226	7.783866	1.107986	3
25321	11.581168	1.518482	3
48444	9.528389	0.390103	3
33582	12.323869	1.581096	3
62299	8.896018	0.794642	1
14878	6.819560	0.943804	2
7550	11.089316	0.535399	3
2432	8.975319	1.617384	2
20975	3.233023	0.172725	2
65414	6.996913	0.571417	1
7880	3.879544	0.979617	2
29973	10.835927	0.907165	3
17172	0.000000	0.566723	2
55683	1.177862	0.401804	1
31863	4.131477	0.289933	1
21442	14.659765	1.374675	3
16894	4.393033	0.289011	2
24166	12.236379	1.557371	3
13650	3.697040	0.290894	2
8831	0.000000	1.626543	2
44232	9.638427	0.077757	3
4435	4.316051	0.089604	2
40576	3.212486	1.177119	1
31893	10.704299	1.109141	3
23698	11.253756	1.519916	3
20010	9.804033	1.095925	3
30469	11.925819	0.874562	3
30364	14.117472	0.994616	3
1340	5.888874	0.986880	2
9026	0.549812	0.695645	2
14655	7.933100	0.021106	2
40972	12.152394	0.934431	3
32369	4.225638	0.037617	1
70340	13.427578	1.344706	1
32611	11.877477	1.221001	3
68437	9.685039	1.282704	1
69405	7.889044	1.610714	1
27396	10.390327	0.693546	3
33890	11.984401	0.252782	3
60864	8.701655	1.409394	1
36403	8.039049	1.466480	3
26380	11.275209	0.360573	3
34242	1.956390	1.466054	1
18387	9.350051	0.683716	3
39230	2.790864	0.274867	1
736	5.054683	0.117418	2
9507	0.410679	0.828979	2
11048	5.382866	0.162690	2
26660	13.169178	1.643441	3
23795	9.357919	0.699458	3
42686	7.875515	0.263980	3
83191	12.426302	1.497825	1
12309	2.273899	0.577980	2
28478	11.111755	0.837043	3
14194	3.147043	0.087909	2
38812	4.114897	0.357779	1
10169	4.447875	0.440144	2
5112	4.510546	0.508426	2
40845	5.048787	0.478999	1
15562	4.979390	0.477219	2
28094	4.017401	0.065478	1
5300	1.698063	0.082428	2
30833	9.647213	0.047779	3
37156	9.833855	0.975617	3
72868	5.999732	0.813495	1
52148	9.398736	0.177587	3
69272	7.758197	0.826099	1
10457	0.000000	0.465458	2
8291	9.548829	0.323721	3
69538	9.562340	0.486852	3
1363	2.408400	0.265939	2
15701	0.129000	0.734497	2
62316	5.432353	0.283355	1
38628	7.244484	1.676878	3
4751	0.816217	1.619479	2
51263	11.242256	0.706992	3
27084	8.519441	1.097149	3
76941	11.809590	1.658840	1
14011	0.008230	0.748159	2
8447	5.036752	0.090576	2
8010	3.632489	1.385398	2
58991	3.292143	1.232008	1
3675	0.163186	0.992834	2
37941	10.438584	0.925713	3
66621	10.898463	0.488596	1
11050	2.816458	1.211428	2
13945	3.592586	1.513979	2
8886	1.184850	0.117194	2
38062	8.507184	1.526411	3
29929	10.001722	0.501502	3
28805	8.196043	0.436931	3
55793	6.211087	0.174383	1
58967	1.340366	1.058701	1
72290	9.774194	1.185463	1
68227	5.899527	0.141305	1
49830	7.769678	0.837362	3
4275	0.000000	0.201499	2
81105	14.130126	1.443259	1
75534	12.574866	0.414148	1
19012	1.033122	0.294934	2
12598	2.854216	1.573027	2
48225	3.977249	0.682404	1
17996	3.582034	1.412539	2
5529	0.000000	0.687991	2
8226	3.626474	1.535831	2
16245	0.967633	1.157293	2
72009	11.055579	0.162912	1
38349	7.327009	0.485955	3
56070	4.250197	0.550155	1
18103	9.455732	0.600059	3
12968	1.365937	1.155336	2
49433	10.319471	0.806622	3
15450	3.518713	0.365380	2
32075	2.462025	1.235901	1
16174	0.908655	1.327045	2
18220	1.380171	1.496636	2
27097	9.614475	1.087312	3
28823	10.147049	0.456058	3
38517	11.805207	1.669945	3
6739	6.523738	1.010221	2
6844	4.713750	0.711079	2
38371	9.119902	0.439218	3
10676	0.000000	1.365729	2
50561	13.901309	1.601365	3
80268	11.626037	0.622215	1
45293	3.462771	0.242881	1
45214	11.227726	0.077418	3
30179	1.170242	1.189933	1
28044	10.174159	1.107067	3
18283	10.131892	1.595037	3
54670	7.373810	0.568785	3
22772	4.130436	1.382432	1
40403	3.970053	1.281827	1
43057	10.890287	0.727943	3
14732	3.687859	1.341696	2
44666	9.712776	1.524831	3
13104	2.096642	0.851436	2
81457	18.916163	1.274195	1
70146	12.296953	0.831207	1
33670	9.328434	1.264653	3
3985	2.253509	0.206909	2
40918	1.720641	0.994401	1
2796	0.000000	1.641405	2
16051	4.074373	0.601096	2
25434	7.268779	1.396779	3
37487	11.626348	0.023634	3
5996	2.651867	0.694848	2
9931	2.119630	1.371348	2
13195	0.490391	0.867040	2
39957	9.413892	0.325215	3
42269	9.000070	0.291251	3
6555	0.000000	1.389815	2
10474	4.259875	0.120558	2
43625	8.145617	0.381767	3
17860	8.049715	1.479824	3
26810	7.473309	0.631167	3
11105	2.895227	1.341681	2
14541	2.596573	1.592975	2
8609	3.927852	1.504497	2
23388	0.000000	1.330388	1
53732	9.806983	1.442608	3
36886	9.833419	0.823034	3
70335	12.231992	0.704870	1
46488	2.009583	0.276492	1
10099	4.053868	1.106595	2
38945	9.622964	1.501802	3
12504	7.569824	0.581452	2
7052	0.000000	1.135783	2
3365	0.688890	0.834542	2
28287	3.157382	1.026600	1
58657	9.096788	1.037746	1
30060	7.871859	0.520054	3
39439	2.196841	1.339810	1
74257	11.320035	0.682389	1
9531	0.478692	0.481677	2
32813	2.534996	0.625221	1
12040	7.294051	0.089614	2
11027	0.444332	1.649407	2
28787	7.555726	0.966125	1
10624	1.639853	0.459074	2
64118	10.677385	1.067868	3
31253	7.953531	1.587362	3
8351	5.594120	0.052605	2
43575	0.419991	1.661755	1
42251	13.020601	0.697279	3
36898	8.279338	0.886841	3
43272	9.422534	1.081387	3
32161	3.345275	1.686304	1
8104	0.000000	1.170010	2
11238	0.000000	0.311587	2
22614	12.913346	0.411976	3
46794	7.309082	0.870097	3
2567	1.878491	1.236813	2
40022	8.935571	0.102056	3
4188	0.000000	0.571813	2
65200	6.776866	0.053566	1
4428	2.583616	0.351490	2
13143	5.898049	0.691006	2
35601	7.444183	1.659170	3
10457	1.868312	0.234587	2
57254	0.440850	0.649716	1
64945	5.112402	0.345888	1
69365	12.225211	0.104284	1
80541	9.543357	0.790488	1
7262	9.564924	0.895297	2
37901	12.307121	0.810757	3
17076	3.153798	0.997833	2
13695	0.750467	0.265917	2
70795	11.534288	1.695497	1
48897	10.988420	0.723367	3
31190	9.324954	1.570990	3
4820	1.882608	1.271974	2
77062	7.948537	0.404520	1
9870	0.578983	0.007786	2
10053	3.552825	0.880968	2
66041	5.675069	1.327281	1
71676	13.789364	0.515134	1
41318	10.439027	1.148162	3
7523	0.560494	1.396915	2
37853	10.268821	0.868322	3
70214	9.396399	1.512292	1
52985	2.862539	0.577076	1
30734	6.682066	1.376036	1
48709	2.153531	1.434657	1
34460	7.876774	0.661037	3
6938	5.718850	0.201825	2
30852	9.801586	0.734602	3
37711	7.462598	1.083642	3
17214	9.225984	0.606620	2
48375	3.652204	1.529229	1
55044	9.845567	1.291079	3
48713	10.136283	0.027294	3
13765	2.410116	1.690464	2
33400	10.721125	1.655386	3
35092	13.268194	0.828636	3
12281	8.565577	0.974056	2
71151	7.804195	0.387020	1
34805	4.241932	0.865421	1
62390	11.028735	0.056112	1
38755	8.974316	0.541236	3
23813	12.683845	0.755561	3
37907	9.412954	1.252943	3
9019	3.019336	0.980217	2
34477	14.531774	1.539606	3
21666	2.933879	0.833717	2
44314	10.000316	1.474721	3
16504	4.705390	1.098914	2
33571	7.856480	0.886830	3
27339	9.776306	0.520661	3
19806	4.485399	1.379988	2
20711	0.000000	0.502721	2
39505	8.492243	1.395592	3
36235	7.520515	1.642202	3
2780	0.000000	0.525614	2
12786	0.000000	0.383110	2
35258	5.543332	0.572114	3
13061	1.290588	0.153495	2
23352	10.237411	0.551673	3
4946	4.489484	0.239853	2
34083	9.244330	0.256716	3
27352	1.057325	0.825223	1
81338	11.963505	1.546848	1
66717	10.624384	1.245568	1
28331	4.341736	1.025996	1
30012	10.703790	0.318507	3
23696	7.160386	0.571299	3
1987	0.000000	0.901942	2
46124	0.000000	0.991426	1
25163	9.033420	1.138234	3
5248	6.646041	0.684385	2
45127	12.318831	0.360692	3
25296	12.334448	0.935320	3
47560	8.893328	0.789591	3
67169	8.584953	0.564885	1
40710	10.708581	0.820570	3
72931	8.766830	1.027593	1
75292	10.917718	1.572463	1
71616	19.322602	0.722884	1
14167	7.897536	0.285719	2
5051	3.683951	0.183758	2
68214	3.286077	0.074940	1
45052	13.881874	0.340639	3
45278	10.745436	0.618439	3
11447	2.758499	1.018870	2
33092	1.389540	0.515069	1
62114	1.832663	0.979431	1
57716	5.106121	1.411619	1
5902	4.224782	1.042960	2
42374	0.899139	0.680025	1
74587	17.563413	1.340142	1
5098	0.954807	0.546919	2
11184	1.149592	0.024699	2
12855	2.479632	0.496069	2
32966	2.068609	0.122852	1
8440	3.629337	0.225768	2
10739	3.484427	0.626137	2
52396	2.171133	0.765876	1
70745	10.280753	0.218565	1
54362	4.989788	0.670198	1
10151	0.000000	0.650476	2
40492	10.067311	0.455321	3
22546	8.898636	0.210989	3
50899	13.756672	0.743612	3
32450	11.209547	0.534847	3
14181	0.637183	0.950842	2
63405	6.141255	1.203117	1
34184	8.463947	1.122280	3
34166	10.189410	1.328014	3
38075	3.142600	1.110285	1
45754	9.554464	1.292632	3
48894	2.502697	0.510328	1
48677	7.019259	0.899817	3
12987	4.708200	0.762938	2
62578	10.694926	0.303790	1
38440	10.723122	0.237729	3
32591	11.011833	1.247194	3
13447	4.307529	0.315729	2
8299	0.000000	0.828258	2
35510	11.295182	0.083127	3
23042	10.672093	1.098127	3
6146	0.000000	1.085781	2
47025	3.079037	0.929860	1
66838	6.124757	0.582590	1
18183	3.985461	0.115995	2
72060	10.091499	0.108555	1
18001	5.409698	0.643787	2
8802	0.000000	0.877074	2
78849	14.621883	1.212636	1
72970	11.444220	0.878903	1
42102	9.664386	0.738254	3
5210	4.726309	1.592797	2
38525	10.413077	1.034400	3
42531	12.664314	1.321335	3
17412	3.795724	1.360913	2
42680	8.317453	0.996836	3
72602	7.441335	0.080078	1
16717	0.000000	0.021639	2
28254	7.030166	0.648472	3
58603	7.104937	0.063639	3
77219	12.740287	0.250806	1
45265	9.272737	1.690895	3
43215	10.519654	1.549449	3
9803	2.712147	1.173984	2
4084	0.995199	0.865429	2
10363	3.118693	0.240339	2
29884	8.725065	0.665441	3
21079	10.297468	0.200738	3
30434	3.251669	0.964330	1
14734	0.000000	0.845162	2
18204	3.282997	0.025514	2
19586	9.403384	0.855635	3
69617	11.615832	0.377763	1
58333	3.849555	1.426431	1
11048	3.541510	0.619110	2
68696	8.747352	1.384408	1
30596	1.720278	1.183005	1
58483	2.811724	0.447493	1
78054	11.641809	0.433254	1
23043	4.416982	0.811967	1
54874	1.971178	0.177102	1
29395	13.555275	0.781751	3
38202	6.628013	1.316758	3
18436	2.291166	1.005477	2
6575	4.168242	1.126957	2
10919	0.000000	0.285692	2
11143	0.000000	1.239702	2
13869	5.919972	1.360537	2
25870	9.051228	1.504650	3
38658	8.295186	1.315805	3
10636	0.000000	1.469015	2
11927	9.598323	1.429371	3
67125	8.958241	0.589134	1
5406	6.042378	0.222032	2
27886	5.148335	0.685401	1
10143	4.412788	1.029146	2
46377	10.339273	0.389025	3
73143	13.469503	0.482846	1
10565	0.000000	0.324566	2
30266	11.942117	0.740559	3
6526	2.791477	0.166460	2
30148	10.173142	1.416939	3
3853	3.175547	0.906441	2
25225	9.732265	1.494305	3
68091	7.328101	1.403322	1
75226	8.716341	0.691551	1
70166	5.505548	0.260136	1
35393	9.333410	0.381024	3
8144	4.649787	1.390534	2
27603	8.192985	0.229520	3
14414	10.569886	0.715675	3
54307	10.892225	0.110032	3
52491	12.271331	0.273414	3
6300	3.495366	1.582074	2
30985	6.763974	1.513956	3
24324	0.000000	0.170015	2
5386	3.466023	1.568142	2
26201	2.850881	0.881245	1
42401	4.672384	0.899422	3
47133	2.613393	1.353579	1
35991	10.784132	0.847507	3
57716	1.534254	0.996840	1
41265	9.623375	0.808004	3
50129	9.398673	0.020547	3
10381	1.442498	1.134967	2
7681	2.848111	0.602151	2
1222	6.278926	0.241395	2
5957	7.479038	0.300321	2
40896	3.746305	0.319949	1
42959	10.584307	0.745928	3
8704	0.000000	1.031259	2
54279	2.272110	0.612237	1
38403	3.423225	0.376003	1
39846	10.991459	1.600414	3
7715	2.721569	0.601698	2
25645	5.522423	0.268317	3
12393	4.413473	0.835305	2
12823	6.321495	1.678683	2
14197	1.543644	0.164764	2
14618	8.375945	1.555302	2
28063	3.927670	1.206921	1
61762	8.745451	1.017593	1
68895	12.267717	1.073967	1
71240	14.031762	0.722090	1
46827	10.776479	1.372718	3
31447	6.158825	0.750522	1
74664	14.425262	1.631054	1
12229	2.789843	0.823760	2
18282	10.927211	0.714354	3
45094	6.642022	0.521515	3
46649	9.351647	1.357004	3
32932	3.703879	0.098477	1
5500	4.118875	0.968354	2
10238	1.035846	0.869384	2
12448	4.083282	0.107237	2
50939	3.218645	1.047661	1
58320	4.362728	0.349385	1
5591	5.681215	1.495372	2
46364	5.079076	1.270906	1
18800	4.448187	0.007050	2
22589	12.149422	0.767490	3
78600	19.940322	1.523612	1
37253	12.982898	0.499946	3
11042	4.483733	0.970809	2
41005	8.422209	1.497375	3
43246	3.572879	1.044180	1
41581	8.824401	0.392733	3
10989	3.722924	1.693856	2
4651	1.196224	0.568856	2
43699	2.324130	0.934343	1
67325	11.356756	1.689200	1
28711	9.313962	0.526620	3
34198	8.572731	1.422720	3
14717	3.758868	1.404535	2
58911	2.000574	1.580947	1
37968	3.668013	0.028596	1
35292	5.877533	0.493977	3
32574	2.309229	1.163191	1
71833	15.653136	0.877391	1
8328	3.298630	0.802449	2
49199	3.813031	0.734207	1
59713	4.485551	0.395785	1
32301	9.643952	1.457626	3
83146	19.238294	0.796510	1
66234	8.578038	0.209593	1
15919	6.352240	0.525288	3
28942	13.128629	1.484924	3
5117	1.798813	1.483864	2
36274	8.229416	0.575121	3
45764	1.136370	0.583900	1
15881	2.801575	1.026945	2
9740	3.710540	0.512027	2
14915	3.530279	0.132939	2
69596	7.906058	0.369545	1
69783	6.295744	1.472622	1
41172	2.419173	0.804728	1
7890	1.867095	1.442475	2
33685	5.309857	1.041448	1
5166	7.336405	0.796918	2
36397	11.249074	0.315364	3
26711	7.492129	1.639169	3
24807	11.335677	0.447857	3
9993	2.764246	0.078828	2
11724	3.187214	1.082767	2
7850	0.000000	0.972552	2
28344	8.148843	0.827183	3
72765	4.102909	0.790232	1
20877	11.338856	1.692421	3
11281	1.844486	0.031399	2
27917	10.563574	1.383262	3
38545	10.524811	0.443204	3
39348	14.296279	1.534450	3
15771	0.969575	0.049889	2
65838	10.339137	1.417846	1
43333	10.622674	1.442760	3
64308	7.124159	0.327875	3
1393	3.036082	0.276775	2
13046	3.534873	1.640600	2
18682	9.431355	0.097425	3
21119	2.656870	0.594054	2
41703	9.525385	0.701840	3
3647	0.000000	0.310355	2
29675	7.694098	1.093517	3
68520	8.471887	0.110827	1
59720	1.055785	1.500040	1
30928	10.765969	0.381390	3
5624	15.585942	1.442349	3
9454	5.614343	0.901256	2
29191	8.827889	1.000415	3
60687	10.026524	1.637886	3
36329	8.723990	0.012755	3
56254	2.126752	1.598070	1
24156	12.131890	1.695345	3
31877	8.943307	0.070624	3
8134	5.174234	0.957771	2
30361	10.882570	0.737387	3
43721	1.220241	1.403225	1
58756	1.527006	0.826264	1
33380	9.065619	0.660592	3
33144	2.813066	1.098573	1
35094	8.715654	1.300610	3
12230	0.000000	1.446283	2
47655	3.638542	0.005228	1
43655	8.190323	0.169380	3
76506	18.158559	0.841517	1
31113	2.065427	0.067420	1
0	0.000000	0.103042	2
64640	4.967111	1.436381	1
34320	9.168482	1.563026	3
58739	2.477387	1.553884	1
18044	3.456658	1.042028	2
9720	3.319481	0.990032	2
9971	0.000000	1.242877	2
31965	8.824524	1.330511	3
18887	1.756912	0.568351	2
35067	4.182957	0.811600	3
1892	0.000000	0.362085	2
19041	11.747025	0.757592	3
7582	8.619859	0.546985	2
3364	5.899128	0.350154	2
45494	3.320475	1.290670	1
36413	8.927373	0.763795	3
8530	1.778748	1.223632	2
35664	11.018148	1.012231	3
23695	0.000000	0.867361	2
10980	2.217722	1.062881	2
33522	7.445796	0.975809	3
74276	12.682320	0.486069	1
50553	0.529046	1.639780	1
26250	7.243610	0.274432	3
12689	6.332111	0.173820	2
50386	9.792793	0.191179	3
9314	4.001110	0.300287	2
51529	8.846233	0.750148	3
34920	1.957603	1.359657	1
15527	3.738161	0.214303	2
35823	3.312584	0.548369	1
68642	10.212215	0.566171	1
78820	13.350252	0.656668	1
9402	2.015169	0.624990	2
30886	8.638227	0.205581	3
28220	9.272414	0.172935	3
15080	0.000000	0.283942	2
48863	8.859076	1.121474	3
23589	10.262592	0.319486	3
49145	4.846494	0.612779	1
27933	9.083853	1.644119	3
36651	9.193864	0.187166	3
35277	12.246813	0.332541	3
19639	9.260692	1.116922	3
18018	0.000000	1.096416	2
20421	5.444708	1.455207	2
25909	11.255847	0.530899	3
71269	11.967955	0.141529	1
32507	10.722386	0.208061	3
31342	10.689902	0.984990	3
11614	0.000000	1.238343	2
33205	9.481661	0.977374	3
7127	3.933792	0.885449	2
28404	10.407848	0.964496	3
3253	3.211046	1.464602	2
57210	5.835549	1.087590	1
65351	11.796198	0.936393	1
8174	0.371533	1.203018	2
66730	11.153421	1.373713	1
7959	0.827065	1.538504	2
69222	4.644380	0.761695	1
35196	7.874658	0.552730	3
33693	9.830132	0.708746	3
84134	6.707222	1.685378	1
45459	10.192399	0.461784	3
41622	9.876803	0.065447	3
11963	1.123994	1.566362	2
10832	0.000000	0.263988	2
26324	3.255775	0.043599	1
28858	2.856799	0.177055	1
28610	1.275352	1.551705	1
7220	0.469696	1.484991	2
26040	8.973375	1.215616	3
9138	4.431622	0.595281	2
71907	11.998971	0.863894	1
25995	8.577383	0.770599	3
12416	0.000000	0.193729	2
46380	1.207844	1.610756	1
29982	7.931652	1.338639	3
45380	8.438804	1.473944	3
38375	11.075540	0.946137	3
39450	4.686958	1.687534	1
32642	5.727682	0.807532	3
9511	7.824592	1.259280	2
81486	14.464752	0.201037	1
17497	0.000000	0.053316	2
47194	10.743664	1.125824	3
28528	2.300995	1.081689	1
23860	3.936010	0.162076	1
34310	6.088447	1.685186	3
9628	0.850510	0.632232	2
13276	6.584516	0.170594	2
59647	6.158906	0.164435	1
69601	10.415932	0.971259	1
47216	9.464302	0.439606	3
13315	4.290254	0.307742	2
54988	6.521775	0.327342	1
6947	0.296644	0.787303	2
28313	8.232475	1.405423	3
11547	6.250563	0.570206	2
67616	12.789006	1.279581	1
45395	10.079569	0.769980	3
62236	7.069436	1.576881	1
70731	11.039479	1.537748	1
37634	4.197269	1.481581	1
12869	3.720971	0.028876	2
10351	5.033252	0.262631	2
22583	4.396317	0.917216	1
80734	13.476229	0.736105	1
11079	6.898199	0.957203	2
19680	7.916052	0.905038	3
33919	2.580286	1.332258	1
39569	7.698500	0.637090	3
33843	7.973979	0.642944	3
7201	0.000000	1.601104	2
12900	1.686573	1.008001	2
42425	0.986943	1.498157	1
11494	1.584186	0.517339	2
26574	12.630739	0.480668	3
7725	1.627331	0.810020	2
20379	0.000000	0.529555	2
36103	6.959899	0.459017	3
42436	9.572079	0.488363	3
30302	12.077964	0.969545	3
4411	6.058638	1.285069	2
36417	8.668550	0.894534	3
65689	8.503155	0.090936	1
63057	6.073691	0.403178	1
45365	12.507303	1.610900	3
33542	2.067941	0.414212	1
42617	4.458481	0.054967	1
35006	10.532538	0.582271	3
29590	12.777499	0.342023	3
672	2.181635	1.697753	2
5297	0.002543	1.310770	2
23497	8.433197	1.122093	3
36900	8.750099	1.031268	3
33237	12.639739	1.647808	3
26239	0.658790	0.550456	1
33005	0.000000	0.158906	1
41783	11.588666	0.088197	3
12153	6.728624	0.115750	2
55438	9.108971	0.354973	3
28790	10.643586	0.460945	3
54614	1.519304	1.552941	1
39262	8.007314	0.511381	3
62093	2.686186	0.262639	1
17031	1.903708	1.508341	2
36439	11.291522	0.065180	3
31723	10.611336	0.128344	3
10767	0.000000	0.920479	2
39632	1.591332	1.242053	1
11082	0.000000	1.265449	2
34392	9.405627	0.193843	3
12742	4.735356	0.863453	2
35562	8.417552	0.698408	3
7520	7.028104	1.010350	2
68784	8.722081	0.910404	1
34119	11.220033	1.019379	3
21342	2.941328	0.463241	2
49249	9.898133	1.560471	3
8196	4.383289	1.420489	2
35159	8.254642	1.369438	3
10545	4.101101	0.700422	2
81195	16.053365	0.090727	1
0	0.813067	0.061649	2
13225	1.943015	0.892699	2
22493	0.000000	0.252030	1
45270	14.111092	0.776873	3
15502	3.459952	1.303775	2
24478	8.074954	0.812301	3
30528	10.436324	0.758046	3
2827	2.749690	1.248491	2
17367	2.965435	1.548740	2
37588	6.806303	1.219688	3
37339	9.984966	0.768001	3
29425	11.439681	0.802776	3
70773	8.853758	0.624858	1
68252	8.382957	0.515282	1
31106	11.109036	1.116249	3
7420	0.984641	1.405633	2
25843	9.595766	0.621978	3
9517	6.032515	0.641474	2
23036	13.251821	0.414628	3
73125	7.408518	0.172812	1
80717	13.907362	0.372819	1
75127	6.966503	1.018499	1
8040	0.301976	0.034485	2
27542	7.950822	1.645938	3
68010	8.011311	0.224790	1
68435	6.459629	0.176945	1
22197	2.427759	1.140126	1
9432	3.121587	0.618913	2
10469	0.000000	0.005371	2
36584	2.644673	0.737859	1
25454	9.577279	0.473415	3
54219	4.488153	1.474660	1
45007	3.576636	1.623519	1
31355	11.300398	0.229410	3
33575	11.800891	1.292678	3
27912	12.618624	0.586939	3
18908	0.000000	1.463281	2
68192	9.455091	0.708156	1
6360	0.677932	0.760276	2
38457	10.086145	0.109071	3
31773	8.389458	1.530816	3
37925	9.544243	0.974388	3
11356	2.348773	1.573701	2
69821	13.486119	0.958306	1
6377	7.220832	1.215388	2
22080	4.172512	1.492839	1
36973	8.874586	0.448115	3
34910	0.808970	0.637412	1
11322	6.431081	0.829627	2
38128	7.424125	1.276897	3
68683	6.336039	0.533675	1
74923	16.839014	0.290345	1
75238	13.686075	0.941047	1
42493	7.892434	1.344267	3
8389	8.032733	1.376954	2
22924	4.508110	0.979207	1
46827	5.573001	0.073857	1
45566	6.891173	0.802873	3
46502	2.557866	0.182381	1
10074	4.732864	0.908604	2
11930	0.599681	0.371410	2
28613	8.220792	0.131969	3
18063	5.291119	0.173960	2
40495	7.383927	1.287301	3
74230	10.404604	1.330457	1
12641	1.774255	0.670570	2
46664	11.197535	0.871840	3
6923	4.640987	0.061670	2
23489	10.267187	1.514604	3
45365	9.628575	0.574179	3
16677	9.306068	0.948396	2
41359	10.810707	1.206204	3
60159	3.767441	1.260183	1
33399	9.521557	0.931900	3
27354	1.475977	0.492756	1
8092	3.731347	0.967649	2
29722	9.193283	1.249003	3
